icao_code,fecha_mes,operaciones_llegada,operaciones_salida,TOQUE Y DESPEGUE,operaciones_otras,operaciones_total,pasajeros_salida,carga_salida_kg,n_destinos_total,n_empresas_salida,n_registros_salida,pasajeros_llegada,carga_llegada_kg,n_origenes_total,n_empresas_llegada,n_registros_llegada,pasajeros_total,carga_total_kg,pasajeros_salida_internacional,pasajeros_salida_nacional,pasajeros_llegada_internacional,pasajeros_llegada_nacional,pasajeros_internacional_total,proporcion_pasajeros_internacional,n_metar_mes,temp_media_c,temp_min_c,temp_max_c,temp_std_c,dewpoint_media_c,humedad_media_pct,viento_medio_kt,viento_max_kt,viento_std_kt,rafaga_max_kt,visibilidad_media_sm,visibilidad_min_sm,visibilidad_std_sm,cloud_base_min_ft,altimeter_media_inhg,prop_lluvia,prop_tormenta,prop_niebla,prop_baja_visibilidad,prop_viento_fuerte,prop_rafaga,prop_ifr_aprox,n_metar_esperados_mes,cobertura_metar_ratio,name,type,municipality,region_name,iata_code,latitude_deg,longitude_deg,elevation_ft,scheduled_service,tiene_metar_mes,tiene_od_mes,sin_od_sin_metar_mes,target_operaciones_total_mes_siguiente,target_q33_operaciones,target_q66_operaciones,target_nivel_operacion_mes_siguiente
SKBG,2025-11-01,1148.0,1153.0,13.0,13.0,2314.0,90436.0,54288.0,107,15,174,82121.0,177514.0,90,17,123,172557.0,231802.0,6347.0,84089.0,2590.0,79531.0,8937.0,0.05179158191206384,783,21.597701149425287,18.000000000000004,28.000000000000004,2.2503980500613454,19.358876117496806,87.77030651341003,4.504469987228608,17.0,3.430294991349672,,5.616602809706271,0.31,1.2823019001038714,0.0,29.963196930946257,0.04342273307790549,0.0,0.0970625798212005,0.06513409961685823,0.0,0.0,0.16756756756756758,720.0,1.0875,Palonegro Airport,medium_airport,Bucaramanga,Santander Department,BGA,7.1265,-73.1848,3897,1,1,1,0,2521.0,220.0,564.0,alto
SKBO,2020-01-01,14751.0,14552.0,0.0,0.0,29303.0,1151458.0,34692625.0,446,61,1240,1231609.0,19005916.0,468,60,1247,2383067.0,53698541.0,362885.0,788573.0,371635.0,859974.0,734520.0,0.30822465335636806,824,13.787363304981774,2.9999999999999996,24.000000000000004,4.313982891966517,8.565006075334143,73.81078979343864,5.648418491484185,17.0,3.5229183423434107,25.0,5.856419001218054,0.06,1.1036001351804106,100.0,30.330291616038938,0.0825242718446602,0.0048543689320388345,0.10558252427184465,0.03288672350791717,0.0,0.006067961165048544,0.06683804627249357,744.0,1.10752688172043,El Dorado International Airport,large_airport,Bogota,Bogotá Capital District,BOG,4.70159,-74.1469,8361,1,1,1,0,27713.0,2564.0,4971.0,alto
SKBO,2020-02-01,14008.0,13705.0,0.0,0.0,27713.0,1100993.0,34943676.0,488,67,1444,1107879.0,21563243.0,484,66,1349,2208872.0,56506919.0,342394.0,758599.0,332296.0,775583.0,674690.0,0.3054454943518683,771,14.07208387942333,0.9999999999999984,28.000000000000004,4.832229313674659,8.114023591087811,71.38486238532117,5.272490221642764,18.0,3.2232124691040456,18.0,5.891940104166689,0.06,0.9077618429701318,500.0,30.282666666666763,0.12840466926070038,0.01556420233463035,0.09727626459143969,0.022135416666666668,0.0,0.0038910505836575876,0.0357653791130186,696.0,1.1077586206896552,El Dorado International Airport,large_airport,Bogota,Bogotá Capital District,BOG,4.70159,-74.1469,8361,1,1,1,0,19668.0,2564.0,4971.0,alto
SKBO,2020-03-01,10024.0,9644.0,0.0,0.0,19668.0,653216.0,24487308.0,482,53,1348,640945.0,18554231.0,496,53,1329,1294161.0,43041539.0,212333.0,440883.0,180558.0,460387.0,392891.0,0.30358742073049644,798,14.827672955974842,4.000000000000002,24.000000000000004,3.7114757015009454,10.042767295597484,75.4192947103276,5.314874686716792,98.0,4.641846960948744,31.0,5.483479899497495,0.06,1.0397477080767263,800.0,30.294547738693517,0.18922305764411027,0.015037593984962405,0.3032581453634085,0.02135678391959799,0.002506265664160401,0.0037593984962406013,0.022280471821756225,744.0,1.0725806451612903,El Dorado International Airport,large_airport,Bogota,Bogotá Capital District,BOG,4.70159,-74.1469,8361,1,1,1,0,2980.0,2564.0,4971.0,medio
SKBO,2020-04-01,1571.0,1409.0,0.0,0.0,2980.0,4405.0,27126708.0,65,44,160,3122.0,12985214.0,66,40,171,7527.0,40111922.0,3308.0,1097.0,2321.0,801.0,5629.0,0.7478411053540587,758,14.687002652519894,5.999999999999999,33.00000000000001,3.5832227894857325,9.912582781456953,75.37362068965518,5.112433862433862,16.0,2.9475420496903646,20.0,6.0309668874172475,1.55,0.540384225930215,100.0,30.350581241743757,0.16754617414248021,0.017150395778364115,0.06860158311345646,0.0026490066225165563,0.0,0.002638522427440633,0.017711171662125342,720.0,1.0527777777777778,El Dorado International Airport,large_airport,Bogota,Bogotá Capital District,BOG,4.70159,-74.1469,8361,1,1,1,0,3588.0,2564.0,4971.0,medio
SKBO,2020-05-01,1909.0,1679.0,0.0,0.0,3588.0,7454.0,31302048.0,78,46,189,7310.0,15867221.0,80,43,192,14764.0,47169269.0,6082.0,1372.0,6311.0,999.0,12393.0,0.8394066648604714,781,14.785897435897436,5.999999999999999,21.0,2.9312281862891743,10.097435897435897,75.21126923076945,5.302176696542894,18.0,2.857443338966665,15.0,6.11010243277852,0.12,0.4420073554982844,500.0,30.36243902439024,0.2906530089628681,0.0038412291933418692,0.016645326504481434,0.0038412291933418692,0.0,0.0012804097311139564,0.01955671447196871,744.0,1.049731182795699,El Dorado International Airport,large_airport,Bogota,Bogotá Capital District,BOG,4.70159,-74.1469,8361,1,1,1,0,3538.0,2564.0,4971.0,medio
SKBO,2020-06-01,1898.0,1640.0,0.0,0.0,3538.0,10939.0,25671963.0,84,44,201,13760.0,17817908.0,94,43,215,24699.0,43489871.0,10087.0,852.0,13077.0,683.0,23164.0,0.9378517348880522,762,14.12796833773087,7.000000000000001,30.0,3.2756632474992466,9.584656084656086,76.15511904761922,5.094861660079052,16.0,2.8352218250887375,20.0,5.984171052631602,0.06,0.7631835390733094,100.0,30.345401844532297,0.36089238845144356,0.005249343832020997,0.01968503937007874,0.015789473684210527,0.0,0.0013123359580052493,0.04194857916102842,720.0,1.0583333333333333,El Dorado International Airport,large_airport,Bogota,Bogotá Capital District,BOG,4.70159,-74.1469,8361,1,1,1,0,3762.0,2564.0,4971.0,medio
SKBO,2020-07-01,2005.0,1757.0,0.0,0.0,3762.0,8074.0,29159451.0,84,49,201,10099.0,19084205.0,94,50,220,18173.0,48243656.0,6626.0,1448.0,8923.0,1176.0,15549.0,0.8556099708358554,783,13.825864276568502,7.000000000000001,20.0,2.957458529005318,9.337595907928389,76.29718309859177,5.19693094629156,15.0,3.1553204127120296,,6.055504469987258,0.62,0.6168700134315507,200.0,30.325320512820564,0.31800766283524906,0.006385696040868455,0.006385696040868455,0.011494252873563218,0.0,0.0,0.05512820512820513,744.0,1.0524193548387097,El Dorado International Airport,large_airport,Bogota,Bogotá Capital District,BOG,4.70159,-74.1469,8361,1,1,1,0,3776.0,2564.0,4971.0,medio
SKBO,2020-08-01,2011.0,1765.0,0.0,0.0,3776.0,6726.0,28017573.0,76,44,180,6319.0,16913115.0,87,43,200,13045.0,44930688.0,4861.0,1865.0,4980.0,1339.0,9841.0,0.7543886546569567,793,14.045454545454545,5.999999999999999,21.999999999999996,3.2762339307666974,9.054361567635905,74.36247787610631,5.476670870113493,18.0,3.4768023469081504,17.0,6.10372005044139,0.31,0.49698297565907323,300.0,30.265649432534744,0.23581336696090793,0.013871374527112233,0.0201765447667087,0.005044136191677175,0.0,0.0012610340479192938,0.03184713375796178,744.0,1.0658602150537635,El Dorado International Airport,large_airport,Bogota,Bogotá Capital District,BOG,4.70159,-74.1469,8361,1,1,1,0,6890.0,2564.0,4971.0,alto
SKBO,2020-09-01,3541.0,3349.0,0.0,0.0,6890.0,128476.0,29653617.0,87,44,237,121549.0,16994659.0,92,44,248,250025.0,46648276.0,10010.0,118466.0,9256.0,112293.0,19266.0,0.07705629437056294,764,13.53280839895013,2.9999999999999996,31.0,3.7517722119889,8.843421052631578,75.8269342105265,5.00262123197903,20.0,3.2247392532357773,19.0,6.035892388451469,0.06,0.6605765840222818,500.0,30.331452879581185,0.19240837696335078,0.01832460732984293,0.028795811518324606,0.009186351706036745,0.001310615989515072,0.0013089005235602095,0.025,720.0,1.0611111111111111,El Dorado International Airport,large_airport,Bogota,Bogotá Capital District,BOG,4.70159,-74.1469,8361,1,1,1,0,10209.0,2564.0,4971.0,alto
SKBO,2020-10-01,5209.0,5000.0,0.0,0.0,10209.0,273963.0,33616848.0,328,53,662,267664.0,20606085.0,324,52,644,541627.0,54222933.0,43742.0,230221.0,42731.0,224933.0,86473.0,0.1596541531349065,761,13.879788639365918,5.999999999999999,29.000000000000004,3.6213032173935176,8.973579920739763,74.57429894179892,5.173913043478261,17.0,3.110761701227165,16.0,6.048802631578967,0.06,0.7557542196857233,100.0,30.313209549071622,0.12220762155059132,0.010512483574244415,0.04336399474375821,0.013157894736842105,0.0,0.001314060446780552,0.017264276228419653,744.0,1.0228494623655915,El Dorado International Airport,large_airport,Bogota,Bogotá Capital District,BOG,4.70159,-74.1469,8361,1,1,1,0,13568.0,2564.0,4971.0,alto
SKBO,2020-11-01,6880.0,6688.0,0.0,0.0,13568.0,397640.0,32635547.0,345,49,690,405843.0,21016718.0,344,49,698,803483.0,53652265.0,55586.0,342054.0,72818.0,333025.0,128404.0,0.1598092305624388,762,13.86339522546419,5.0,26.999999999999996,3.1825657435652888,10.572944297082229,82.36493368700258,4.443421052631579,16.0,3.0132704089840634,24.0,5.697056504599227,0.12,1.0914472565856284,300.0,30.424493333333405,0.27034120734908135,0.05774278215223097,0.08661417322834646,0.03153745072273324,0.0,0.0026246719160104987,0.0992063492063492,720.0,1.0583333333333333,El Dorado International Airport,large_airport,Bogota,Bogotá Capital District,BOG,4.70159,-74.1469,8361,1,1,1,0,16704.0,2564.0,4971.0,alto
SKBO,2020-12-01,8462.0,8242.0,0.0,0.0,16704.0,607182.0,36318883.0,391,55,863,559464.0,24926458.0,398,53,867,1166646.0,61245341.0,114589.0,492593.0,137834.0,421630.0,252423.0,0.2163664042048745,791,13.677707006369427,4.000000000000002,21.999999999999996,3.898498512740661,9.501910828025478,78.60364331210204,4.749682337992376,16.0,2.884918981973368,17.0,5.910784810126607,0.06,1.0161873083491229,100.0,30.30727969348669,0.12010113780025285,0.015170670037926675,0.07206068268015171,0.03291139240506329,0.0,0.0025284450063211127,0.04467805519053877,744.0,1.0631720430107527,El Dorado International Airport,large_airport,Bogota,Bogotá Capital District,BOG,4.70159,-74.1469,8361,1,1,1,0,18191.0,2564.0,4971.0,alto
SKBO,2021-01-01,9163.0,9028.0,0.0,0.0,18191.0,534878.0,35938919.0,319,55,707,580325.0,18819045.0,295,55,674,1115203.0,54757964.0,124285.0,410593.0,107788.0,472537.0,232073.0,0.20809933258787863,789,13.03826530612245,2.000000000000001,21.999999999999996,4.430368328474141,8.268199233716475,76.26247765006396,4.947837150127226,58.0,3.5004751857872614,20.0,6.096590621039322,0.06,0.5746907453183523,500.0,30.20593869731804,0.11280101394169835,0.0063371356147021544,0.043092522179974654,0.010139416983523447,0.001272264631043257,0.0025348542458808617,0.017287234042553192,744.0,1.060483870967742,El Dorado International Airport,large_airport,Bogota,Bogotá Capital District,BOG,4.70159,-74.1469,8361,1,1,1,0,16017.0,2564.0,4971.0,alto
SKBO,2021-02-01,8108.0,7909.0,0.0,0.0,16017.0,488337.0,34898772.0,417,55,946,489008.0,18618323.0,422,56,921,977345.0,53517095.0,84969.0,403368.0,73610.0,415398.0,158579.0,0.162254884406223,703,14.015736766809729,2.9999999999999996,21.999999999999996,3.59457305361462,9.698140200286122,77.78587982832634,5.308677098150782,40.0,3.318346022826703,19.0,6.00353276353279,0.12,0.675927680532602,100.0,30.084433285509387,0.17923186344238975,0.008534850640113799,0.05405405405405406,0.005698005698005698,0.001422475106685633,0.001422475106685633,0.013062409288824383,672.0,1.0461309523809523,El Dorado International Airport,large_airport,Bogota,Bogotá Capital District,BOG,4.70159,-74.1469,8361,1,1,1,0,16953.0,2564.0,4971.0,alto
SKBO,2021-03-01,8598.0,8355.0,0.0,0.0,16953.0,646651.0,35372379.0,418,55,951,609817.0,23849106.0,415,54,870,1256468.0,59221485.0,114879.0,531772.0,93795.0,516022.0,208674.0,0.1660798364940452,781,13.469072164948454,5.0,28.000000000000004,2.861368436877659,10.161082474226804,82.23389677419365,4.592783505154639,16.0,2.8273593259843723,,5.7979252577319755,0.09,0.9434354241640897,500.0,30.28766839378246,0.26632522407170295,0.029449423815621,0.0973111395646607,0.019329896907216496,0.0,0.0,0.02734375,744.0,1.049731182795699,El Dorado International Airport,large_airport,Bogota,Bogotá Capital District,BOG,4.70159,-74.1469,8361,1,1,1,0,17464.0,2564.0,4971.0,alto
